mode,route,contrast,metric,test,compared_mean,reference_mean,difference
original_static,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,4.77468111669733,4.02937311965901,0.745307997038322
original_static,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,4.22232834392154,3.92477237451988,0.297555969401657
original_static,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,4.31599685192364,4.01657206183127,0.299424790092367
original_static,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.04028719253291,4.62857402283923,-0.588286830306321
original_static,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.98871076331925,4.34889959962887,-1.36018883630961
original_static,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.24442937930386,4.02937311965901,-0.78494374035515
original_static,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.2885295738792,3.92477237451988,-0.63624280064068
original_static,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.310087984171,4.01657206183127,-0.706484077660269
original_static,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.24064663666209,4.62857402283923,-0.38792738617714
original_static,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,4.24554077854939,2.98871076331925,1.25683001523014
original_static,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,4.77468111669733,3.24442937930386,1.53025173739347
original_static,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,4.22232834392154,3.2885295738792,0.933798770042336
original_static,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,4.31599685192364,3.310087984171,1.00590886775264
original_static,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.04028719253291,4.24064663666209,-0.20035944412918
original_static,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.42898876552977,3.23541623373795,-0.806427468208184
original_static,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.53021032012327,3.17305250860465,-0.642842188481383
original_static,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.33251937586023,2.33320688555703,-0.000687509696803978
original_static,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.34378175826094,2.9628919686312,-0.619110210370265
original_static,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.95585246046631,3.18735595714552,-0.231503496679209
original_static,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.9990649067771,3.23541623373795,-0.236351326960853
original_static,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.04091717617015,3.17305250860465,-0.132135332434498
original_static,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.74317842862322,2.33320688555703,0.409971543066182
original_static,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.70393618435318,2.9628919686312,-0.258955784278021
original_static,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.77324628609066,3.18735595714552,0.585890328945141
original_static,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,1.85891262428244,3.23541623373795,-1.37650360945551
original_static,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.01950346407638,3.17305250860465,-1.15354904452827
original_static,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,1.92186032309724,2.33320688555703,-0.41134656245979
original_static,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,1.9836273321687,2.9628919686312,-0.979264636462509
original_static,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.13845863484196,3.18735595714552,-1.04889732230356
original_static,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.9990649067771,1.85891262428244,1.14015228249466
original_static,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.04091717617015,2.01950346407638,1.02141371209377
original_static,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.74317842862322,1.92186032309724,0.821318105525973
original_static,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.70393618435318,1.9836273321687,0.720308852184489
original_static,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.77324628609066,2.13845863484196,1.6347876512487
original_static,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.32046823929376,3.18481600262343,-0.864347763329679
original_static,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.46682327238121,3.14086398829626,-0.674040715915052
original_static,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.28782489238825,2.28491961844586,0.00290527394239248
original_static,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.32234902346913,2.93436113334525,-0.612012109876115
original_static,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.90591922023162,3.16466134318996,-0.258742122958342
original_static,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.819294124036,3.18481600262343,-0.365521878587435
original_static,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.00293429186712,3.14086398829626,-0.137929696429144
original_static,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.71395126066476,2.28491961844586,0.429031642218905
original_static,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.66334613819488,2.93436113334525,-0.271014995150366
original_static,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.68957611586961,3.16466134318996,0.524914772679653
original_static,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,1.82164235455151,3.18481600262343,-1.36317364807192
original_static,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,1.9307122528953,3.14086398829626,-1.21015173540096
original_static,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,1.86169852411174,2.28491961844586,-0.42322109433412
original_static,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,1.98135190874338,2.93436113334525,-0.953009224601864
original_static,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.12226232459362,3.16466134318996,-1.04239901859634
original_static,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.819294124036,1.82164235455151,0.997651769484487
original_static,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.00293429186712,1.9307122528953,1.07222203897182
original_static,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.71395126066476,1.86169852411174,0.852252736553025
original_static,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.66334613819488,1.98135190874338,0.681994229451498
original_static,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.68957611586961,2.12226232459362,1.56731379127599
original_static,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,4.04174281483204,7.21923234231924,-3.17748952748719
original_static,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,5.39939030347013,6.29137989693043,-0.891989593460305
original_static,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,4.79544047205335,6.70403708117703,-1.90859660912368
original_static,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,4.2016729760463,5.37028850271305,-1.16861552666675
original_static,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,5.09514566603059,6.63343704800881,-1.53829138197822
original_static,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,4.74003248780206,7.21923234231924,-2.47919985451718
original_static,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,6.92131464340836,6.29137989693043,0.629934746477925
original_static,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,6.31902666431833,6.70403708117703,-0.385010416858699
original_static,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,5.28085309125078,5.37028850271305,-0.089435411462274
original_static,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,4.09325037124626,6.63343704800881,-2.54018667676255
original_static,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,3.34345314186203,7.21923234231924,-3.87577920045721
original_static,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,3.8774659635319,6.29137989693043,-2.41391393339854
original_static,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,3.27185427978836,6.70403708117703,-3.43218280138867
original_static,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,3.12249286084182,5.37028850271305,-2.24779564187123
original_static,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,6.09704096081492,6.63343704800881,-0.536396087193889
original_static,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,4.74003248780206,3.34345314186203,1.39657934594002
original_static,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,6.92131464340836,3.8774659635319,3.04384867987646
original_static,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,6.31902666431833,3.27185427978836,3.04717238452997
original_static,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,5.28085309125078,3.12249286084182,2.15836023040896
original_static,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,4.09325037124626,6.09704096081492,-2.00379058956866
original_static,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,6.94175744313804,6.0634834112309,0.878274031907141
original_static,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,6.6054456307497,4.72713969890852,1.87830593184119
original_static,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,5.85599267231381,3.61455045429087,2.24144221802294
original_static,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,5.46080297723125,3.60329018105715,1.85751279617409
original_static,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,5.96990465084356,3.91205579525489,2.05784885558867
original_static,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,5.50371409694062,4.09820645719927,1.40550763974135
original_static,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,5.60968230203431,3.348387230637,2.26129507139731
original_static,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,5.57636545151195,3.10255978350174,2.47380566801021
original_static,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,5.38614366726102,3.01440883128087,2.37173483598015
original_static,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,5.17806650056661,3.45714006997017,1.72092643059644
original_static,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,3.10105316722735,2.50284939800064,0.598203769226714
original_static,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,3.02133947947017,2.32661748695002,0.694721992520141
original_static,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,3.22055370139216,2.19703590636627,1.02351779502589
original_static,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,3.43819593831986,2.06881359372217,1.36938234459769
original_static,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,3.41097714607932,2.65347562363354,0.75750152244578
original_static,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,3.07586102655316,2.22119849677682,0.854662529776343
original_static,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,3.01869997334417,1.98913126803432,1.02956870530985
original_static,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,3.21021344850325,1.83694309816161,1.37327035034164
original_static,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,3.42885695929494,1.72279177186111,1.70606518743384
original_static,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,3.38555239787842,2.38662567960056,0.99892671827786
original_static,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test1,8.82135213211868,6.18589475418815,2.63545737793053
original_static,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test2,9.59850813742466,4.71611778435742,4.88239035306724
original_static,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test3,8.83719898983844,4.20057042660509,4.63662856323335
original_static,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test4,8.98407639401378,4.203661435946,4.78041495806778
original_static,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test5,8.66345878377502,5.14305861175399,3.52040017202103
